#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 04 22 18 50 107  4.2  5.3  1.40  7.69  5.33  79 1012.3  27.6  28.5  24.9 99.0 99.00
2016 04 22 19 50 102  4.8  5.6  1.45  7.14  5.36  83 1011.9  27.8  28.6  24.7 99.0 99.00
2016 04 22 20 50 110  3.4  4.5  1.51  6.67  5.60  87 1011.6  27.9  28.8  24.4 99.0 99.00
2016 04 22 21 50  88  2.8  3.6  1.54  6.67  5.59  81 1011.4  27.9  28.9  24.9 99.0 99.00
2016 04 22 22 50 100  2.5  3.2  1.40  8.33  5.66  97 1011.5  28.1  28.8  25.0 99.0 99.00
2016 04 22 23 50  66  2.0  2.6  1.46  7.14  5.87  82 1012.0  27.8  28.8  24.8 99.0 99.00
2016 04 23 00 50  67  2.6  3.3  1.48  6.67  5.96  77 1012.3  27.8  28.7  25.1 99.0 99.00
2016 04 23 01 50  42  2.3  3.3  1.42  6.25  5.89  75 1013.0  27.9  28.7  25.0 99.0 99.00
2016 04 23 02 50  38  3.1  3.9  1.35  7.14  6.01  97 1013.2  27.1  28.7  25.7 99.0 99.00
2016 04 23 03 50  58  4.7  5.9  1.30  9.09  5.92 106 1013.7  27.6  28.6  25.5 99.0 99.00
2016 04 23 04 50  66  4.9  5.8  1.52  9.09  6.20 108 1013.4  27.4  28.5  25.7 99.0 99.00
2016 04 23 05 50  77  5.6  6.6  1.57  8.33  6.17  90 1012.9  27.4  28.5  25.7 99.0 99.00
2016 04 23 06 50  83  4.2  4.9  1.46  7.69  5.84  76 1012.4  27.7  28.5  25.4 99.0 99.00
2016 04 23 07 50  67  6.0  7.4  1.37  7.14  5.85  80 1011.8  27.3  28.5  25.0 99.0 99.00
2016 04 23 08 50  78  4.4  5.5  1.46  6.25  5.70  77 1011.6  26.9  28.5  24.6 99.0 99.00
2016 04 23 09 50  96  4.4  5.4  1.39  7.69  5.80  87 1011.3  27.0  28.5  24.3 99.0 99.00
2016 04 23 10 50  97  3.6  4.3  1.25  7.69  5.76  80 1011.7  27.1  28.5  24.8 99.0 99.00
2016 04 23 11 50 132  2.0  2.6  1.29  8.33  6.04  83 1012.2  27.3  28.4  25.0 99.0 99.00
2016 04 23 12 50 323  0.4  1.0  1.21  9.09  5.86  95 1012.8  27.4  28.5  25.3 99.0 99.00
2016 04 23 13 50 205  2.7  4.8  1.07  6.67  5.86  60 1013.3  26.5  28.2  25.1 99.0 99.00
2016 04 23 14 50 238  0.4  0.8  1.04  7.69  5.50  75 1013.6  27.5  28.5  25.9 99.0 99.00
2016 04 23 15 50 143  0.8  1.8  0.99  7.69  5.25  79 1013.6  27.6  28.6  25.3 99.0 99.00
2016 04 23 16 50 167  3.7  4.8  1.09  6.67  5.53  80 1013.1  27.0  28.4  24.8 99.0 99.00
2016 04 23 17 50 188  1.8  2.8  1.06 10.00  5.45 118 1012.6  27.7  28.6  25.3 99.0 99.00
2016 04 23 18 50  84  3.1  3.9  1.16  5.88  5.67  90 1011.6  28.4  28.7  26.0 99.0 99.00
2016 04 23 19 50  87  3.7  4.4  1.11  9.09  5.81  99 1010.7  28.4  28.9  25.8 99.0 99.00
2016 04 23 20 50  85  3.3  5.1  1.12  9.09  5.57 103 1010.8  28.3  28.9  25.4 99.0 99.00
2016 04 23 21 50 360  3.7  7.0  1.18  9.09  5.72 101 1010.9  27.5  28.8  25.3 99.0 99.00
2016 04 23 22 50  63  8.7 10.5  1.13 10.00  5.36  97 1011.3  25.8  28.7  24.7 99.0 99.00
2016 04 23 23 50  58  8.0  9.4  1.10  5.88  4.77  87 1011.3  26.4  28.6  25.0 99.0 99.00
2016 04 24 00 50  67  7.3  8.5  1.25  8.33  4.92  94 1011.7  26.8  28.6  24.8 99.0 99.00
2016 04 24 01 50  82  5.4  6.7  1.17  5.88  4.82  85 1013.1  27.1  28.7  25.6 99.0 99.00
2016 04 24 02 50  92  5.0  5.8  1.12  8.33  5.05 101 1013.0  27.5  28.6  25.5 99.0 99.00
2016 04 24 03 50  66  5.2  6.0  1.12  9.09  5.23 108 1013.2  27.5  28.5  25.2 99.0 99.00
2016 04 24 04 50  77  5.0  5.6  1.20  9.09  5.37 105 1013.3  27.4  28.5  24.8 99.0 99.00
2016 04 24 05 50  93  4.5  5.3  1.29  9.09  5.72  93 1012.8  27.3  28.5  25.0 99.0 99.00
2016 04 24 06 50  92  3.6  4.8  1.25  9.09  5.57 101 1011.6  26.9  28.4  24.8 99.0 99.00
2016 04 24 07 50  91  2.9  3.6  1.02  8.33  5.20  99 1011.6  27.0  28.4  24.4 99.0 99.00
2016 04 24 08 50 116  1.9  2.7  1.08  9.09  5.49  94 1011.5  27.1  28.4  24.7 99.0 99.00
2016 04 24 09 50  65  2.5  3.0  0.99  8.33  5.14 108 1011.4  27.3  28.5  25.2 99.0 99.00
2016 04 24 10 50  41  3.4  4.2  0.94  8.33  5.16 100 1011.8  27.5  28.5  25.1 99.0 99.00
2016 04 24 11 50  38  4.8  5.9  1.07  8.33  5.73  94 1012.0  27.6  28.5  25.2 99.0 99.00
2016 04 24 12 50  45  5.1  6.1  1.00  8.33  5.45 102 1012.2  27.8  28.4  25.5 99.0 99.00
2016 04 24 13 50  57  5.1  5.9  1.02  8.33  5.34  92 1012.3  27.9  28.5  25.6 99.0 99.00
2016 04 24 14 50  42  5.1  6.3  1.00  8.33  5.42 107 1012.8  28.0  28.6  25.5 99.0 99.00
2016 04 24 15 50  52  5.9  6.7  1.03  9.09  5.17  92 1013.2  28.1  28.7  25.5 99.0 99.00
2016 04 24 16 50  52  4.9  5.7  1.04  9.09  5.16  89 1013.1  28.1  28.8  25.3 99.0 99.00
2016 04 24 17 50  59  5.1  5.9  0.94  8.33  5.17  93 1012.5  28.1  28.8  25.3 99.0 99.00
2016 04 24 18 50  66  4.0  4.9  0.96  7.69  5.22  89 1011.9  28.0  28.9  25.4 99.0 99.00
2016 04 24 19 50  50  4.5  5.4  0.98  8.33  5.31 106 1010.9  28.0  29.0  25.4 99.0 99.00
2016 04 24 20 50  47  4.9  5.8  0.88  8.33  5.17  88 1010.6  28.1  29.0  25.4 99.0 99.00
2016 04 24 21 50  34  5.6  6.8  0.93  7.69  5.02  99 1010.4  28.0  28.9  25.4 99.0 99.00
2016 04 24 22 50  47  5.8  6.9  0.97  8.33  5.11  98 1010.9  28.0  28.8  25.1 99.0 99.00
2016 04 24 23 50  35  6.1  7.2  0.92  7.69  4.74 101 1011.2  27.9  28.7  25.0 99.0 99.00
2016 04 25 00 50  39  6.0  6.8  0.89  7.69  4.67  99 1011.5  27.9  28.7  25.1 99.0 99.00
2016 04 25 01 50  49  5.2  6.5  0.95  7.69  4.59 111 1012.1  27.9  28.7  25.3 99.0 99.00
2016 04 25 02 50  57  5.4  6.4  0.86  7.69  4.69  99 1012.3  27.9  28.7  25.3 99.0 99.00
2016 04 25 03 50  50  5.4  6.2  0.83  8.33  4.61 102 1012.5  27.9  28.7  25.2 99.0 99.00
2016 04 25 04 50  58  4.8  5.5  0.82  8.33  4.59 102 1012.3  27.9  28.6  25.3 99.0 99.00
2016 04 25 05 50  59  4.8  5.6  0.77  8.33  4.81  95 1011.8  27.8  28.6  25.2 99.0 99.00
2016 04 25 06 50  59  4.2  5.0  0.78  8.33  4.64  94 1011.5  27.7  28.5  25.0 99.0 99.00
2016 04 25 07 50  59  4.0  4.9  0.79  8.33  4.96  91 1010.8  27.6  28.5  25.2 99.0 99.00
2016 04 25 08 50  55  3.9  4.6  0.79  8.33  4.99  99 1010.4  27.6  28.5  25.3 99.0 99.00
2016 04 25 09 50  54  3.9  4.7  0.78  8.33  5.07  80 1010.8  27.6  28.5  25.2 99.0 99.00
2016 04 25 10 50  47  4.1  4.9  0.86  7.69  4.99  93 1010.9  27.6  28.4  25.2 99.0 99.00
2016 04 25 11 50  53  5.1  6.4  0.83  7.69  4.87  91 1011.3  27.7  28.4  25.3 99.0 99.00
2016 04 25 12 50  49  4.3  5.5  0.80  7.69  4.68  96 1011.7  27.9  28.4  25.4 99.0 99.00
2016 04 25 13 50  59  4.9  5.8  0.77  7.69  4.73 100 1012.2  27.9  28.6  25.4 99.0 99.00
2016 04 25 14 50  50  5.4  6.1  0.78  8.33  4.68  95 1012.4  28.1  28.7  25.0 99.0 99.00
2016 04 25 15 50  64  5.3  6.1  0.76  7.69  4.41  88 1012.1  28.2  28.7  24.9 99.0 99.00
2016 04 25 16 50  72  4.8  5.6  0.80  7.69  4.60  91 1011.9  28.2  28.7  25.0 99.0 99.00
2016 04 25 17 50  69  4.9  5.8  0.78  7.69  4.81 102 1011.5  28.2  28.7  25.0 99.0 99.00
2016 04 25 18 50  73  4.6  5.6  0.68  8.33  4.58  90 1010.5  28.2  28.9  25.0 99.0 99.00
2016 04 25 19 50  70  5.1  6.3  0.67  7.69  4.26  98 1009.8  28.2  28.9  25.1 99.0 99.00
2016 04 25 20 50  78  5.0  5.7  0.66  7.14  4.37  92 1009.5  28.3  28.9  24.6 99.0 99.00
2016 04 25 21 50  69  5.3  6.3  0.67  7.69  4.47  83 1009.3  28.4  28.9  24.6 99.0 99.00
2016 04 25 22 50  72  5.3  6.1  0.62  7.69  4.15  91 1009.8  28.4  28.9  24.7 99.0 99.00
2016 04 25 23 50  62  5.1  5.9  0.70  7.69  4.25  99 1010.0  28.2  28.8  24.7 99.0 99.00
2016 04 26 00 50  59  5.7  6.8  0.68  7.69  4.18  95 1010.3  28.1  28.8  24.8 99.0 99.00
2016 04 26 01 50  55  5.5  6.3  0.68  7.69  3.98  89 1011.1  28.1  28.8  24.9 99.0 99.00
2016 04 26 02 50  63  5.5  6.3  0.72  7.14  4.00  96 1011.1  28.0  28.7  24.9 99.0 99.00
2016 04 26 03 50  74  5.1  6.0  0.72  4.00  3.90  76 1011.1  27.9  28.7  25.2 99.0 99.00
2016 04 26 04 50  68  5.2  5.9  0.65  7.14  3.99  97 1010.8  28.0  28.6  24.8 99.0 99.00
2016 04 26 05 50  72  4.7  5.5  0.66  7.14  4.08  97 1010.3  27.9  28.5  24.9 99.0 99.00
2016 04 26 06 50  79  4.7  5.6  0.66  7.14  4.06  99 1009.2  27.7  28.5  25.2 99.0 99.00
2016 04 26 07 50  84  4.6  5.4  0.63  7.69  4.20  92 1008.7  27.7  28.5  24.9 99.0 99.00
2016 04 26 08 50  86  3.8  4.3  0.60  7.14  4.41 105 1008.4  27.7  28.6  24.9 99.0 99.00
2016 04 26 09 50  87  4.6  5.4  0.67  7.14  4.54  92 1008.4  27.7  28.6  24.8 99.0 99.00
2016 04 26 10 50  57  4.1  4.8  0.63  7.14  4.41  91 1009.4  27.8  28.6  24.9 99.0 99.00
2016 04 26 11 50  59  4.1  4.8  0.68  7.14  4.75  97 1010.1  27.8  28.6  25.0 99.0 99.00
2016 04 26 12 50  59  4.9  5.8  0.69  6.25  4.71  72 1010.7  27.9  28.6  25.0 99.0 99.00
2016 04 26 13 50 100  5.2  6.8  0.73  7.14  4.54  84 1011.2  26.8  28.6  24.0 99.0 99.00
2016 04 26 14 50  77  3.5  4.2  0.74  6.25  4.80  32 1011.1  27.8  28.6  25.0 99.0 99.00
2016 04 26 15 50  90  4.6  5.5  0.73  7.14  4.82  98 1011.0  28.4  28.8  24.9 99.0 99.00
2016 04 26 16 50  97  4.4  5.4  0.68  6.67  4.71  73 1010.5  28.3  28.8  24.8 99.0 99.00
2016 04 26 17 50  91  3.7  4.5  0.70  6.67  4.66  82 1010.2  28.3  29.0  24.9 99.0 99.00
2016 04 26 18 50  87  3.8  4.5  0.64  6.25  4.57  70 1009.8  28.4  29.1  24.7 99.0 99.00
2016 04 26 19 50  85  3.1  3.7  0.68  7.14  4.59  84 1009.1  28.5  29.3  24.8 99.0 99.00
2016 04 26 20 50  96  3.2  3.9  0.73  7.14  4.84  95 1008.6  28.6  29.4  24.4 99.0 99.00
2016 04 26 21 50  86  2.7  3.4  0.72  7.14  4.91  89 1008.5  28.7  29.3  24.7 99.0 99.00
2016 04 26 22 50  73  3.3  4.3  0.69  5.56  5.01  52 1008.4  28.6  29.3  25.1 99.0 99.00
2016 04 26 23 50  65  3.2  3.9  0.71  6.67  4.81  92 1008.8  28.4  29.2  24.4 99.0 99.00
2016 04 27 00 50  71  4.1  4.7  0.69  5.26  4.84  69 1008.9  28.3  29.1  25.0 99.0 99.00
2016 04 27 01 50  67  4.1  5.1  0.72  5.26  4.79  61 1009.7  28.3  28.9  25.1 99.0 99.00
2016 04 27 02 50  73  4.5  5.1  0.72  6.67  4.60  98 1010.1  28.2  28.8  24.9 99.0 99.00
2016 04 27 03 50  84  5.5  6.2  0.71  5.26  4.37  54 1010.5  28.2  28.7  24.8 99.0 99.00
2016 04 27 04 50  89  5.2  6.4  0.69  5.56  4.10  67 1010.1  28.1  28.6  25.0 99.0 99.00
2016 04 27 05 50  92  5.4  6.5  0.65  4.76  4.02  60 1009.8  28.1  28.6  24.8 99.0 99.00
2016 04 27 06 50 103  4.1  5.1  0.68  4.76  4.08  67 1009.6  28.0  28.6  25.0 99.0 99.00
2016 04 27 07 50  92  5.9  7.2  0.66  5.00  4.03  68 1008.8  28.0  28.5  25.0 99.0 99.00
2016 04 27 08 50  99  5.2  6.1  0.70  5.00  4.01  54 1008.3  27.9  28.5  24.7 99.0 99.00
2016 04 27 09 50  95  5.2  6.4  0.75  6.67  4.17  52 1008.5  27.9  28.5  24.6 99.0 99.00
2016 04 27 10 50  96  5.9  6.9  0.86  6.67  4.38  48 1008.7  27.9  28.7  24.5 99.0 99.00
2016 04 27 11 50 103  5.9  6.6  0.82  5.88  4.37  40 1009.0  28.0  28.7  24.5 99.0 99.00
2016 04 27 12 50 102  5.5  6.3  0.92  5.56  4.43  47 1010.0  28.3  28.8  24.9 99.0 99.00
2016 04 27 13 50 101  6.3  7.4  0.81  5.56  4.31  46 1010.4  28.4  28.8  24.8 99.0 99.00
2016 04 27 14 50 107  5.5  6.4  0.87  5.56  4.27  43 1010.6  28.4  28.8  24.6 99.0 99.00
2016 04 27 15 50 101  5.4  6.8  0.90  5.26  4.21  59 1010.6  28.4  28.9  24.7 99.0 99.00
2016 04 27 16 50 113  5.1  6.1  0.89  5.88  4.30  55 1010.7  28.5  28.9  24.5 99.0 99.00
2016 04 27 17 50 117  5.4  6.7  0.87  5.88  4.28  45 1010.2  28.4  29.0  24.6 99.0 99.00
2016 04 27 18 50 119  5.2  6.2  0.82  5.26  4.27  47 1009.7  28.5  29.1  24.4 99.0 99.00
2016 04 27 19 50 117  5.1  5.9  0.72  5.00  4.14  60 1009.1  28.5  29.2  24.5 99.0 99.00
2016 04 27 20 50 102  4.9  5.6  0.72  5.26  4.23  77 1008.6  28.6  29.2  24.8 99.0 99.00
2016 04 27 21 50 111  5.0  5.8  0.72  5.26  4.27  61 1007.9  28.6  29.1  24.4 99.0 99.00
2016 04 27 22 50 101  4.6  5.2  0.74  5.26  4.32  62 1008.2  28.5  29.0  24.3 99.0 99.00
2016 04 27 23 50 101  4.9  5.6  0.75  7.14  4.49  71 1008.9  28.5  29.0  24.6 99.0 99.00
2016 04 28 00 50 104  5.3  6.6  0.75  5.00  4.37  65 1009.5  28.4  29.0  25.0 99.0 99.00
2016 04 28 01 50 103  5.4  6.4  0.70  5.26  4.14  55 1010.0  28.4  29.1  25.3 99.0 99.00
2016 04 28 02 50 102  6.1  7.0  0.70  5.26  4.11  64 1010.5  28.4  28.9  25.1 99.0 99.00
2016 04 28 03 50 101  5.6  6.7  0.70  5.00  3.89  72 1011.1  28.4  28.8  25.3 99.0 99.00
2016 04 28 04 50 103  5.5  6.4  0.72  4.76  3.89  68 1010.8  28.2  28.9  25.0 99.0 99.00
2016 04 28 05 50  97  4.9  5.9  0.74  4.55  3.86  74 1010.4  28.2  28.9  25.4 99.0 99.00
2016 04 28 06 50 122  5.3  6.3  0.72  4.76  3.95  72 1009.8  28.1  28.9  25.4 99.0 99.00
2016 04 28 07 50 124  5.1  5.9  0.78  4.35  4.03  73 1009.6  28.1  28.9  24.9 99.0 99.00
2016 04 28 08 50 121  5.1  6.1  0.69  4.55  3.94  82 1009.8  28.2  28.8  24.8 99.0 99.00
2016 04 28 09 50 104  5.5  6.3  0.69  3.85  3.98  97 1010.2  28.1  28.8  25.3 99.0 99.00
2016 04 28 10 50 100  5.4  6.2  0.70  5.00  3.92  92 1010.7  28.1  28.8  25.0 99.0 99.00
2016 04 28 11 50 103  5.3  6.7  0.74  3.45  3.95  92 1011.3  28.2  28.7  25.1 99.0 99.00
2016 04 28 12 50  93  4.7  5.7  0.74  4.55  4.02  90 1012.0  28.3  28.7  25.3 99.0 99.00
2016 04 28 13 50 107  5.4  6.3  0.73  5.00  4.02  88 1012.4  28.6  28.8  25.2 99.0 99.00
2016 04 28 14 50  99  5.5  6.3  0.77  5.56  4.08  74 1012.4  28.6  28.8  25.0 99.0 99.00
2016 04 28 15 50  86  6.1  7.1  0.74  5.56  4.00  63 1012.4  28.4  28.9  25.5 99.0 99.00
2016 04 28 16 50 100  5.3  6.3  0.71  5.56  3.95  48 1012.3  28.5  29.0  25.5 99.0 99.00
2016 04 28 17 50  94  5.5  6.5  0.75  5.00  3.90  59 1012.0  28.6  29.1  25.5 99.0 99.00
2016 04 28 18 50  92  6.0  7.0  0.76  5.00  4.11  69 1011.3  28.7  29.1  25.4 99.0 99.00
2016 04 28 19 50 103  5.2  6.3  0.75  4.76  3.85  82 1010.8  28.6  29.1  25.4 99.0 99.00
2016 04 28 20 50 110  5.2  6.3  0.72  5.26  3.96  83 1010.2  28.6  29.1  25.7 99.0 99.00
2016 04 28 21 50 103  5.0  5.7  0.69  4.55  3.96  84 1010.0  28.8  29.1  25.1 99.0 99.00
2016 04 28 22 50 103  4.8  5.6  0.70  4.76  4.14  69 1010.2  28.7  29.2  25.5 99.0 99.00
2016 04 28 23 50  93  5.2  6.5  0.66  5.26  4.04  84 1010.8  28.6  29.1  25.5 99.0 99.00
2016 04 29 00 50 100  4.7  5.4  0.65  4.35  3.81  82 1011.3  28.5  29.0  25.4 99.0 99.00
2016 04 29 01 50  89  5.7  6.7  0.66  4.55  3.94  68 1011.7  28.6  29.0  25.0 99.0 99.00
2016 04 29 02 50  85  6.0  7.2  0.64  5.88  3.95  87 1012.1  28.5  29.0  25.5 99.0 99.00
2016 04 29 03 50  87  6.5  7.3  0.71  5.26  3.88  96 1012.0  28.5  28.9  25.6 99.0 99.00
2016 04 29 04 50  84  6.4  7.9  0.76  6.67  3.82  85 1011.6  28.3  28.9  25.6 99.0 99.00
2016 04 29 05 50  98  5.7  6.4  0.75  5.00  3.78  74 1011.4  28.3  28.8  25.3 99.0 99.00
2016 04 29 06 50  95  6.1  7.1  0.68  5.00  3.71  80 1010.9  28.2  28.8  25.2 99.0 99.00
2016 04 29 07 50  75  5.3  6.7  0.77  6.67  3.88  98 1010.7  27.8  28.7  24.1 99.0 99.00
2016 04 29 08 50  96  5.4  6.3  0.72  4.76  3.88  72 1010.4  28.1  28.7  24.9 99.0 99.00
2016 04 29 09 50  96  5.6  6.4  0.71  5.26  3.89  80 1010.5  28.1  28.7  25.1 99.0 99.00
2016 04 29 10 50  95  5.2  6.0  0.66  3.85  3.90  88 1010.6  28.1  28.6  24.7 99.0 99.00
2016 04 29 11 50  97  4.2  5.0  0.69  4.35  3.88  67 1011.0  27.4  28.7  25.1 99.0 99.00
2016 04 29 12 50  99  5.4  6.4  0.68  5.00  3.95  67 1011.8  28.4  28.7  24.9 99.0 99.00
2016 04 29 13 50  90  4.7  5.6  0.66  6.25  4.04  93 1012.2  28.4  28.7  24.9 99.0 99.00
2016 04 29 14 50  84  6.3  7.7  0.71  3.85  4.04  81 1012.2  28.3  28.8  24.7 99.0 99.00
2016 04 29 15 50  87  6.1  7.4  0.71  4.55  3.93  87 1012.0  28.1  28.8  24.8 99.0 99.00
2016 04 29 16 50  80  4.7  5.4  0.75  4.17  3.87 100 1011.9  27.9  28.8  24.8 99.0 99.00
2016 04 29 17 50  63  7.0  9.0  0.71  5.88  3.94 105 1011.2  27.7  28.9  24.8 99.0 99.00
2016 04 29 18 50  73  5.8  6.5  0.76  4.35  3.95  85 1010.4  27.9  28.9  24.8 99.0 99.00
2016 04 29 19 50  74  4.7  6.1  0.74  4.17  4.04  73 1010.2  28.0  28.9  24.9 99.0 99.00
2016 04 29 20 50  67  8.3 10.6  0.67  6.67  4.00  83 1009.6  26.3  28.9  22.9 99.0 99.00
2016 04 29 21 50  83  3.7  4.6  0.76  6.67  4.15  85 1009.5  27.4  28.8  24.6 99.0 99.00
2016 04 29 22 50  77  5.5  6.6  0.71  5.00  4.09  69 1009.4  28.2  28.8  25.5 99.0 99.00
2016 04 29 23 50  81  6.0  6.8  0.77  4.55  4.06  72 1009.7  28.5  28.8  25.0 99.0 99.00
2016 04 30 00 50  93  6.4  7.2  0.75  5.26  3.82  79 1009.9  28.4  28.8  25.3 99.0 99.00
2016 04 30 01 50  84  6.5  7.5  0.79  4.76  3.87  68 1010.5  28.4  28.8  25.4 99.0 99.00
2016 04 30 02 50  80  7.2  8.2  0.82  4.55  3.90  79 1010.7  28.4  28.7  25.4 99.0 99.00
2016 04 30 03 50  85  7.4  9.2  0.88  4.55  3.91  67 1010.7  27.6  28.7  23.5 99.0 99.00
2016 04 30 04 50  79  7.7  8.8  0.83  4.55  3.96  71 1010.2  28.3  28.8  25.3 99.0 99.00
2016 04 30 05 50 147  8.1 11.6  0.89  3.85  3.71  72 1009.7  26.8  28.7  22.8 99.0 99.00
2016 04 30 06 50  86  5.6  6.9  0.89  5.56  4.05  81 1009.3  28.1  28.7  25.6 99.0 99.00
2016 04 30 07 50  86  7.1  8.0  0.87  5.26  3.98  90 1008.8  28.2  28.8  25.1 99.0 99.00
2016 04 30 08 50  90  6.5  7.7  0.90  4.55  4.03  69 1008.4  28.2  28.6  25.0 99.0 99.00
2016 04 30 09 50  91  6.9  7.8  0.88  5.26  3.97  81 1008.6  28.3  28.5  24.8 99.0 99.00
2016 04 30 10 50  91  6.7  7.8  0.90  5.26  4.19  90 1009.1  28.2  28.6  25.0 99.0 99.00
2016 04 30 11 50  88  6.6  8.1  0.94  4.76  4.13  82 1009.6  28.2  28.7  25.0 99.0 99.00
2016 04 30 12 50  96  6.9  8.0  0.88  4.55  4.15  86 1009.9  28.5  28.7  24.6 99.0 99.00
2016 04 30 14 50  98  6.8  7.9  0.90  5.26  4.19 100 1010.2  28.6  28.8  25.0 99.0 99.00
2016 04 30 15 50  90  6.5  7.8  0.95  5.26  4.31  92 1010.5  28.5  28.8  25.0 99.0 99.00
2016 04 30 16 50  96  6.9  8.0  0.94  5.56  4.22  99 1009.9  28.6  28.9  25.0 99.0 99.00
2016 04 30 17 50 106  6.3  7.0  0.93  4.55  4.20  94 1009.2  28.7  29.1  25.4 99.0 99.00
2016 04 30 18 50 106  5.5  6.9  0.91  4.55  4.21  91 1009.0  28.7  29.1  25.4 99.0 99.00
2016 04 30 19 50 108  5.4  6.6  0.93  5.00  4.30  86 1008.6  28.8  29.1  25.2 99.0 99.00
2016 04 30 20 50 109  5.7  6.8  0.91  5.00  4.29  77 1007.8  28.8  29.1  25.3 99.0 99.00
2016 04 30 21 50 110  5.6  6.9  0.93  4.76  4.23  86 1007.6  28.8  29.1  25.5 99.0 99.00
2016 04 30 22 50 101  5.9  7.4  0.92  5.26  4.35  48 1008.1  28.7  29.0  25.6 99.0 99.00
2016 04 30 23 50 102  6.4  7.2  0.94  4.76  4.11  71 1008.3  28.6  29.0  25.5 99.0 99.00
2016 05 01 00 50  84  6.2  7.4  0.95  5.26  4.20  87 1008.9  28.5  28.9  25.5 99.0 99.00
2016 05 01 01 50  86  6.5  7.8  0.96  5.00  4.20  77 1009.7  28.5  28.8  25.5 99.0 99.00
2016 05 01 02 50  88  7.2  8.4  0.92  5.00  4.21  79 1010.3  28.5  28.7  25.4 99.0 99.00
2016 05 01 03 50  83  7.2  8.4  0.97  5.00  4.11  79 1010.5  28.5  28.7  25.6 99.0 99.00
2016 05 01 04 50  97  7.1  8.7  1.01  4.76  4.20  89 1010.2  28.4  28.7  24.7 99.0 99.00
2016 05 01 05 50  87  6.9  8.0  1.13  5.00  4.27  83 1009.9  28.3  28.8  25.6 99.0 99.00
2016 05 01 06 50  81  6.7  8.1  1.06  5.26  4.34  87 1009.4  28.1  28.9  25.3 99.0 99.00
2016 05 01 07 50  91  5.9  7.1  1.00  5.26  4.34  79 1009.1  28.0  28.8  25.4 99.0 99.00
2016 05 01 08 50  93  4.3  5.3  0.99  5.88  4.36  84 1009.5  27.8  28.9  25.4 99.0 99.00
2016 05 01 09 50 101  5.9  7.1  0.96  5.00  4.40  67 1009.4  28.3  28.9  25.5 99.0 99.00
2016 05 01 10 50  90  6.5  7.3  0.99  5.00  4.39  79 1009.6  28.2  29.0  25.2 99.0 99.00
2016 05 01 11 50  99  6.0  7.1  0.98  5.56  4.43  69 1010.5  28.4  28.9  25.2 99.0 99.00
2016 05 01 12 50  91  6.6  7.7  0.99  5.26  4.42  63 1011.1  28.6  28.9  25.2 99.0 99.00
2016 05 01 13 50  96  5.5  6.7  1.03  5.26  4.41  68 1011.5  27.9  28.8  25.5 99.0 99.00
2016 05 01 14 50  87  7.1  8.4  1.02  5.00  4.29  79 1011.6  28.6  28.8  25.3 99.0 99.00
2016 05 01 15 50  92  7.1  8.4  1.07  5.88  4.38  66 1011.6  28.6  28.9  25.1 99.0 99.00
2016 05 01 16 50  95  7.9  9.2  1.04  5.56  4.24  75 1011.2  28.6  28.9  25.0 99.0 99.00
2016 05 01 17 50  91  7.9  9.1  1.12  5.00  4.40  72 1010.9  28.5  28.9  25.1 99.0 99.00
2016 05 01 18 50  97  8.1  9.5  1.09  4.55  4.26  87 1010.2  28.3  29.0  24.4 99.0 99.00
2016 05 01 19 50 110  7.8  9.1  1.18  4.55  4.29  96 1009.7  28.4  28.9  24.3 99.0 99.00
2016 05 01 20 50 107  6.9  7.8  1.15  5.26  4.36  82 1008.8  28.5  28.9  24.3 99.0 99.00
2016 05 01 21 50 109  6.7  8.0  1.04  5.88  4.35  94 1008.6  28.5  28.9  24.8 99.0 99.00
2016 05 01 22 50 100  6.2  7.2  1.08  5.88  4.38  98 1008.9  28.5  28.8  24.6 99.0 99.00
2016 05 01 23 50  90  7.0  8.3  1.14  5.56  4.51  91 1009.4  28.3  28.8  25.0 99.0 99.00
2016 05 02 00 50  94  7.8  9.0  1.18  5.88  4.51  90 1009.9  28.4  28.9  25.0 99.0 99.00
2016 05 02 01 50  98  8.1  9.7  1.16  5.88  4.53  85 1010.7  28.4  28.8  24.8 99.0 99.00
2016 05 02 02 50 106  7.4  8.6  1.21  5.00  4.42  88 1011.5  28.4  28.9  25.0 99.0 99.00
2016 05 02 03 50 100  7.2  8.5  1.20  5.56  4.47  78 1011.6  28.4  28.8  24.7 99.0 99.00
2016 05 02 04 50  78  8.0  9.6  1.17  5.88  4.45  93 1011.3  27.0  28.8  24.8 99.0 99.00
2016 05 02 05 50  82  7.8  8.9  1.14  5.88  4.52  93 1010.8  28.3  28.8  25.2 99.0 99.00
2016 05 02 06 50  89  7.8  9.2  1.14  4.55  4.33  88 1010.3  28.4  28.8  25.3 99.0 99.00
2016 05 02 07 50  89  7.8  9.5  1.21  5.56  4.44  84 1010.0  28.4  28.8  25.2 99.0 99.00
2016 05 02 08 50  86  7.0  9.0  1.21  5.56  4.58  84 1009.8  28.3  28.9  25.5 99.0 99.00
2016 05 02 09 50 104  7.8  9.3  1.15  5.26  4.36  91 1009.8  28.4  28.9  25.0 99.0 99.00
